Entity,Code,Date,Total_tests_per_thousand,Total_tests_per_million,Number_of_tests_per_confirmed_case
Taiwan,TWN,"May 9, 2020",2.819,2819.000,152.575
Taiwan,TWN,"May 10, 2020",2.83,2830.00,153.182
Taiwan,TWN,"May 11, 2020",2.845,2845.000,153.995
Thailand,THA,"Mar 5, 2020",0.058,58.000,85.596
Thailand,THA,"Mar 6, 2020",0.061,61.000,
Thailand,THA,"Mar 7, 2020",0.063,63.000,87.32
Thailand,THA,"Mar 11, 2020",0.075,75.000,88.678
Thailand,THA,"Mar 12, 2020",0.079,79.000,78.514
Thailand,THA,"Mar 15, 2020",0.094,94.000,79.817
Thailand,THA,"Mar 16, 2020",0.101,101.000,61.798
Thailand,THA,"Mar 18, 2020",0.117,117.000,46.085
Thailand,THA,"Mar 19, 2020",0.125,125.000,49.316
Thailand,THA,"Mar 20, 2020",0.139,139.000,45.613
Thailand,THA,"Mar 21, 2020",0.148,148.000,28.26
Thailand,THA,"Mar 22, 2020",0.157,157.000,18.239
Thailand,THA,"Mar 23, 2020",0.169,169.000,16.376
Thailand,THA,"Mar 24, 2020",0.187,187.000,15.752
Thailand,THA,"Mar 25, 2020",0.201,201.000,15.013
Thailand,THA,"Mar 26, 2020",0.219,219.000,14.633
Thailand,THA,"Mar 27, 2020",0.236,236.000,14.501
Thailand,THA,"Mar 28, 2020",0.246,246.000,15.088
Thailand,THA,"Mar 29, 2020",0.255,255.000,14.28
Thailand,THA,"Mar 30, 2020",0.268,268.000,13.47
Thailand,THA,"Mar 31, 2020",0.288,288.000,12.173
Thailand,THA,"Apr 1, 2020",0.301,301.000,12.724
Thailand,THA,"Apr 2, 2020",0.322,322.000,12.678
Thailand,THA,"Apr 3, 2020",0.339,339.000,12.623
Thailand,THA,"Apr 4, 2020",0.351,351.000,12.373
Thailand,THA,"Apr 5, 2020",0.359,359.000,11.559
Thailand,THA,"Apr 6, 2020",0.37,370.00,11.647
Thailand,THA,"Apr 7, 2020",0.388,388.000,11.979
Thailand,THA,"Apr 8, 2020",0.411,411.000,12.119
Thailand,THA,"Apr 9, 2020",0.438,438.000,12.605
Thailand,THA,"Apr 10, 2020",0.458,458.000,12.933
Thailand,THA,"Apr 11, 2020",0.47,470.00,13.038
Thailand,THA,"Apr 12, 2020",0.484,484.000,13.254
Thailand,THA,"Apr 13, 2020",0.498,498.000,13.488
Thailand,THA,"Apr 14, 2020",0.508,508.000,13.568
Thailand,THA,"Apr 15, 2020",0.523,523.000,13.808
Thailand,THA,"Apr 16, 2020",0.537,537.000,14.02
Thailand,THA,"Apr 19, 2020",0.586,586.000,14.964
Thailand,THA,"Apr 20, 2020",0.605,605.000,15.283
Thailand,THA,"Apr 21, 2020",0.631,631.000,15.779
Thailand,THA,"Apr 25, 2020",0.741,741.000,18.113
Thailand,THA,"Apr 26, 2020",0.763,763.000,18.22
Thailand,THA,"Apr 27, 2020",0.795,795.000,18.989
Thailand,THA,"Apr 28, 2020",0.83,830.00,19.715
Thailand,THA,"Apr 29, 2020",0.889,889.000,21.109
Thailand,THA,"Apr 30, 2020",0.951,951.000,22.468
Thailand,THA,"May 1, 2020",1.011,1011.000,23.829
Thailand,THA,"May 2, 2020",1.042,1042.000,24.576
Thailand,THA,"May 3, 2020",1.078,1078.000,25.377
Thailand,THA,"May 4, 2020",1.128,1128.000,26.53
Thailand,THA,"May 5, 2020",1.184,1184.000,27.662
Thailand,THA,"May 6, 2020",1.237,1237.000,28.889
Thailand,THA,"May 7, 2020",1.286,1286.000,30.04
Thailand,THA,"May 8, 2020",1.342,1342.000,31.298
Thailand,THA,"May 9, 2020",1.39,1390.00,32.332
Thailand,THA,"May 10, 2020",1.438,1438.000,33.423
Thailand,THA,"May 11, 2020",1.488,1488.000,34.447
Tunisia,TUN,"Mar 10, 2020",0.002,2.000,14
Tunisia,TUN,"Mar 11, 2020",0.008,8.000,19.8
Tunisia,TUN,"Mar 12, 2020",0.012,12.000,20.143
Tunisia,TUN,"Mar 13, 2020",0.018,18.000,16.231
Tunisia,TUN,"Mar 14, 2020",0.02,20.00,15.125
Tunisia,TUN,"Mar 15, 2020",0.026,26.000,19.5
Tunisia,TUN,"Mar 16, 2020",0.032,32.000,21.056
Tunisia,TUN,"Mar 17, 2020",0.038,38.000,22.45
Tunisia,TUN,"Mar 18, 2020",0.045,45.000,22.292
Tunisia,TUN,"Mar 19, 2020",0.052,52.000,21.172
Tunisia,TUN,"Mar 20, 2020",0.063,63.000,18.974
Tunisia,TUN,"Mar 21, 2020",0.074,74.000,16.204
Tunisia,TUN,"Mar 22, 2020",0.085,85.000,16.783
Tunisia,TUN,"Mar 23, 2020",0.097,97.000,15.267
Tunisia,TUN,"Mar 24, 2020",0.116,116.000,15.438
Tunisia,TUN,"Mar 25, 2020",0.142,142.000,14.763
Tunisia,TUN,"Mar 26, 2020",0.166,166.000,11.358
Tunisia,TUN,"Mar 27, 2020",0.228,228.000,15.543
Tunisia,TUN,"Mar 28, 2020",0.273,273.000,14.207
Tunisia,TUN,"Mar 29, 2020",0.311,311.000,16.176
Tunisia,TUN,"Mar 30, 2020",0.348,348.000,14.799
Tunisia,TUN,"Mar 31, 2020",0.395,395.000,14.949
Tunisia,TUN,"Apr 1, 2020",0.452,452.000,14.746
Tunisia,TUN,"Apr 2, 2020",0.503,503.000,15.086
Tunisia,TUN,"Apr 3, 2020",0.566,566.000,14.71
Tunisia,TUN,"Apr 4, 2020",0.622,622.000,16.156
Tunisia,TUN,"Apr 5, 2020",0.671,671.000,16.022
Tunisia,TUN,"Apr 6, 2020",0.718,718.000,15.335
Tunisia,TUN,"Apr 7, 2020",0.769,769.000,15.826
Tunisia,TUN,"Apr 8, 2020",0.827,827.000,16.403
Tunisia,TUN,"Apr 9, 2020",0.875,875.000,16.608
Tunisia,TUN,"Apr 10, 2020",0.925,925.000,17.008
Tunisia,TUN,"Apr 11, 2020",0.973,973.000,17.136
Tunisia,TUN,"Apr 12, 2020",1.023,1023.000,17.642
Tunisia,TUN,"Apr 13, 2020",1.072,1072.000,17.928
Tunisia,TUN,"Apr 14, 2020",1.134,1134.000,18.453
Tunisia,TUN,"Apr 15, 2020",1.201,1201.000,18.996
Tunisia,TUN,"Apr 16, 2020",1.261,1261.000,19.103
Tunisia,TUN,"Apr 17, 2020",1.319,1319.000,18.968
Tunisia,TUN,"Apr 18, 2020",1.384,1384.000,18.933
Tunisia,TUN,"Apr 19, 2020",1.486,1486.000,20.275
Tunisia,TUN,"Apr 20, 2020",1.56,1560.00,20.974
Tunisia,TUN,"Apr 21, 2020",1.596,1596.000,21.336
Tunisia,TUN,"Apr 22, 2020",1.642,1642.000,21.544
Tunisia,TUN,"Apr 23, 2020",1.679,1679.000,22.03
Tunisia,TUN,"Apr 24, 2020",1.727,1727.000,22.231
Tunisia,TUN,"Apr 25, 2020",1.761,1761.000,22.579
Tunisia,TUN,"Apr 26, 2020",1.784,1784.000,22.45
Tunisia,TUN,"Apr 27, 2020",1.817,1817.000,22.631
Tunisia,TUN,"Apr 28, 2020",1.867,1867.000,22.815
Tunisia,TUN,"Apr 29, 2020",1.942,1942.000,23.546
Tunisia,TUN,"Apr 30, 2020",1.991,1991.000,24.006
Tunisia,TUN,"May 1, 2020",2.035,2035.000,24.2
Tunisia,TUN,"May 2, 2020",2.065,2065.000,24.455
Tunisia,TUN,"May 3, 2020",2.103,2103.000,24.631
Tunisia,TUN,"May 4, 2020",2.129,2129.000,24.842
Tunisia,TUN,"May 5, 2020",2.162,2162.000,25.103
Tunisia,TUN,"May 7, 2020",2.32,2320.00,26.751
Tunisia,TUN,"May 8, 2020",2.479,2479.000,28.555
Tunisia,TUN,"May 9, 2020",2.777,2777.000,31.862
Tunisia,TUN,"May 10, 2020",2.815,2815.000,32.234
Turkey,TUR,"Mar 18, 2020",0.119,119.000,102.224
Turkey,TUR,"Mar 19, 2020",0.142,142.000,62.822
Turkey,TUR,"Mar 20, 2020",0.186,186.000,43.607
Turkey,TUR,"Mar 21, 2020",0.221,221.000,27.772
Turkey,TUR,"Mar 22, 2020",0.241,241.000,21.484
Turkey,TUR,"Mar 23, 2020",0.285,285.000,19.431
Turkey,TUR,"Mar 24, 2020",0.332,332.000,18.292
Turkey,TUR,"Mar 25, 2020",0.391,391.000,17.63
Turkey,TUR,"Mar 26, 2020",0.478,478.000,16.56
Turkey,TUR,"Mar 27, 2020",0.567,567.000,13.178
Turkey,TUR,"Mar 28, 2020",0.658,658.000,9.734
Turkey,TUR,"Mar 29, 2020",0.776,776.000,8.842
Turkey,TUR,"Mar 30, 2020",0.913,913.000,8.352
Turkey,TUR,"Mar 31, 2020",1.096,1096.000,8.534
Turkey,TUR,"Apr 1, 2020",1.266,1266.000,7.893
Turkey,TUR,"Apr 2, 2020",1.489,1489.000,8.008
Turkey,TUR,"Apr 3, 2020",1.68,1680.00,7.815
Turkey,TUR,"Apr 4, 2020",1.913,1913.000,7.714
Turkey,TUR,"Apr 5, 2020",2.151,2151.000,7.581
Turkey,TUR,"Apr 6, 2020",2.405,2405.000,7.494
Turkey,TUR,"Apr 7, 2020",2.714,2714.000,7.574
Turkey,TUR,"Apr 8, 2020",2.938,2938.000,7.264
Turkey,TUR,"Apr 9, 2020",3.277,3277.000,7.229
Turkey,TUR,"Apr 10, 2020",3.643,3643.000,7.266
Turkey,TUR,"Apr 11, 2020",4.036,4036.000,7.238
Turkey,TUR,"Apr 12, 2020",4.459,4459.000,7.21
Turkey,TUR,"Apr 13, 2020",4.868,4868.000,7.208
Turkey,TUR,"Apr 14, 2020",5.26,5260.00,7.267
Turkey,TUR,"Apr 15, 2020",5.664,5664.000,7.337
Turkey,TUR,"Apr 16, 2020",6.144,6144.000,7.467
Turkey,TUR,"Apr 17, 2020",6.621,6621.000,7.526
Turkey,TUR,"Apr 18, 2020",7.101,7101.000,7.625
Turkey,TUR,"Apr 19, 2020",7.521,7521.000,7.704
Turkey,TUR,"Apr 20, 2020",7.991,7991.000,7.809
Turkey,TUR,"Apr 21, 2020",8.459,8459.000,7.841
Turkey,TUR,"Apr 22, 2020",8.904,8904.000,7.856
Turkey,TUR,"Apr 23, 2020",9.39,9390.00,8.025
Turkey,TUR,"Apr 24, 2020",9.844,9844.000,8.157
Turkey,TUR,"Apr 25, 2020",10.298,10298.000,8.279
Turkey,TUR,"Apr 26, 2020",10.656,10656.000,8.339
Turkey,TUR,"Apr 27, 2020",10.895,10895.000,8.344
Turkey,TUR,"Apr 28, 2020",11.242,11242.000,8.446
Turkey,TUR,"Apr 29, 2020",11.757,11757.000,8.649
Turkey,TUR,"Apr 30, 2020",12.255,12255.000,8.79
Turkey,TUR,"May 1, 2020",12.747,12747.000,8.944
Turkey,TUR,"May 3, 2020",13.462,13462.000,9.129
Turkey,TUR,"May 4, 2020",13.886,13886.000,9.291
Turkey,TUR,"May 5, 2020",14.281,14281.000,9.435
Turkey,TUR,"May 6, 2020",14.64,14640.00,9.535
Turkey,TUR,"May 7, 2020",15,15000,9.603
Turkey,TUR,"May 8, 2020",15.4,15400.0,9.713
Turkey,TUR,"May 9, 2020",15.822,15822.000,9.843
Turkey,TUR,"May 10, 2020",16.251,16251.000,9.996
Turkey,TUR,"May 11, 2020",16.639,16639.000,10.121
Turkey,TUR,"May 12, 2020",17.082,17082.000,10.307
Uganda,UGA,"Apr 6, 2020",0.069,69.000,60.769
Uganda,UGA,"Apr 7, 2020",0.072,72.000,63.654
Uganda,UGA,"Apr 8, 2020",0.077,77.000,67.769
Uganda,UGA,"Apr 9, 2020",0.084,84.000,72.868
Uganda,UGA,"Apr 10, 2020",0.094,94.000,81.151
Uganda,UGA,"Apr 12, 2020",0.11,110.00,94.811
Uganda,UGA,"Apr 13, 2020",0.124,124.000,104.889
Uganda,UGA,"Apr 14, 2020",0.146,146.000,123.352
Uganda,UGA,"Apr 15, 2020",0.168,168.000,139.873
Uganda,UGA,"Apr 16, 2020",0.194,194.000,161
Uganda,UGA,"Apr 17, 2020",0.218,218.000,181.364
Uganda,UGA,"Apr 18, 2020",0.243,243.000,201.836
Uganda,UGA,"Apr 19, 2020",0.275,275.000,228.455
Uganda,UGA,"Apr 20, 2020",0.3,300.0,249.855
Uganda,UGA,"Apr 21, 2020",0.323,323.000,263.589
Uganda,UGA,"Apr 22, 2020",0.351,351.000,276.845
Uganda,UGA,"Apr 23, 2020",0.38,380.00,285.049
Uganda,UGA,"Apr 24, 2020",0.414,414.000,255.689
Uganda,UGA,"Apr 25, 2020",0.444,444.000,271.053
Uganda,UGA,"Apr 26, 2020",0.488,488.000,297.573
Uganda,UGA,"Apr 27, 2020",0.544,544.000,314.873
Uganda,UGA,"Apr 28, 2020",0.596,596.000,345.253
Uganda,UGA,"Apr 29, 2020",0.64,640.00,370.595
Uganda,UGA,"Apr 30, 2020",0.699,699.000,394.79
Uganda,UGA,"May 1, 2020",0.753,753.000,414.843
Uganda,UGA,"May 2, 2020",0.807,807.000,434.306
Uganda,UGA,"May 3, 2020",0.871,871.000,452.795
Uganda,UGA,"May 4, 2020",0.92,920.00,472.944
Uganda,UGA,"May 5, 2020",0.978,978.000,461.072
Uganda,UGA,"May 6, 2020",1.054,1054.000,492.173
Uganda,UGA,"May 7, 2020",1.138,1138.000,531.041
Uganda,UGA,"May 8, 2020",1.207,1207.000,546.564
Uganda,UGA,"May 9, 2020",1.263,1263.000,571.96
Uganda,UGA,"May 10, 2020",1.303,1303.000,513.853
Uganda,UGA,"May 11, 2020",1.366,1366.000,516.207
Ukraine,UKR,"Apr 9, 2020",0.471,471.000,12.355
Ukraine,UKR,"Apr 10, 2020",0.538,538.000,12.432
Ukraine,UKR,"Apr 13, 2020",0.804,804.000,12.659
Ukraine,UKR,"Apr 16, 2020",0.979,979.000,10.292
Ukraine,UKR,"Apr 17, 2020",1.077,1077.000,10.555
Ukraine,UKR,"Apr 19, 2020",1.306,1306.000,10.481
Ukraine,UKR,"Apr 23, 2020",1.653,1653.000,10.083
Ukraine,UKR,"Apr 26, 2020",2.044,2044.000,10.372
Ukraine,UKR,"Apr 27, 2020",2.138,2138.000,10.381
Ukraine,UKR,"Apr 28, 2020",2.257,2257.000,10.958
Ukraine,UKR,"Apr 29, 2020",2.39,2390.00,11.11
Ukraine,UKR,"Apr 30, 2020",2.558,2558.000,11.338
Ukraine,UKR,"May 1, 2020",2.711,2711.000,11.392
Ukraine,UKR,"May 2, 2020",2.807,2807.000,11.302
Ukraine,UKR,"May 3, 2020",2.966,2966.000,11.368
Ukraine,UKR,"May 4, 2020",3.078,3078.000,11.298
Ukraine,UKR,"May 5, 2020",3.196,3196.000,11.334
Ukraine,UKR,"May 6, 2020",3.299,3299.000,11.364
Ukraine,UKR,"May 7, 2020",3.466,3466.000,11.496
Ukraine,UKR,"May 8, 2020",3.639,3639.000,11.625
Ukraine,UKR,"May 9, 2020",3.821,3821.000,11.772
Ukraine,UKR,"May 10, 2020",4.034,4034.000,11.992
Ukraine,UKR,"May 11, 2020",4.151,4151.000,11.919
Ukraine,UKR,"May 12, 2020",4.283,4283.000,11.97
United Kingdom,GBR,"Jan 31, 2020",0.003,3.000,88.5
United Kingdom,GBR,"Feb 1, 2020",0.003,3.000,101.5
United Kingdom,GBR,"Feb 2, 2020",0.004,4.000,133
United Kingdom,GBR,"Feb 3, 2020",0.005,5.000,163
United Kingdom,GBR,"Feb 4, 2020",0.006,6.000,208
United Kingdom,GBR,"Feb 5, 2020",0.007,7.000,234
United Kingdom,GBR,"Feb 6, 2020",0.008,8.000,283
United Kingdom,GBR,"Feb 7, 2020",0.009,9.000,206.667
United Kingdom,GBR,"Feb 8, 2020",0.01,10.00,228.667
United Kingdom,GBR,"Feb 9, 2020",0.012,12.000,198.75
United Kingdom,GBR,"Feb 10, 2020",0.016,16.000,278.5
United Kingdom,GBR,"Feb 11, 2020",0.02,20.00,169.75
United Kingdom,GBR,"Feb 12, 2020",0.026,26.000,219.75
United Kingdom,GBR,"Feb 13, 2020",0.037,37.000,280.111
United Kingdom,GBR,"Feb 14, 2020",0.044,44.000,329.333
United Kingdom,GBR,"Feb 15, 2020",0.044,44.000,332.444
United Kingdom,GBR,"Feb 16, 2020",0.046,46.000,345.444
United Kingdom,GBR,"Feb 17, 2020",0.066,66.000,500.111
United Kingdom,GBR,"Feb 18, 2020",0.072,72.000,546.222
United Kingdom,GBR,"Feb 19, 2020",0.077,77.000,578.556
United Kingdom,GBR,"Feb 20, 2020",0.082,82.000,616.556
United Kingdom,GBR,"Feb 21, 2020",0.087,87.000,653.889
United Kingdom,GBR,"Feb 22, 2020",0.091,91.000,683.556
United Kingdom,GBR,"Feb 23, 2020",0.093,93.000,702.667
United Kingdom,GBR,"Feb 24, 2020",0.096,96.000,502.769
United Kingdom,GBR,"Feb 25, 2020",0.1,100.0,522.692
United Kingdom,GBR,"Feb 26, 2020",0.105,105.000,548.615
United Kingdom,GBR,"Feb 27, 2020",0.113,113.000,591.538
United Kingdom,GBR,"Feb 28, 2020",0.132,132.000,561.625
United Kingdom,GBR,"Feb 29, 2020",0.154,154.000,582.389
United Kingdom,GBR,"Mar 1, 2020",0.173,173.000,510.87
United Kingdom,GBR,"Mar 2, 2020",0.199,199.000,375.694
United Kingdom,GBR,"Mar 3, 2020",0.205,205.000,347.775
United Kingdom,GBR,"Mar 4, 2020",0.245,245.000,326.647
United Kingdom,GBR,"Mar 5, 2020",0.266,266.000,212.741
United Kingdom,GBR,"Mar 6, 2020",0.3,300.0,176.852
United Kingdom,GBR,"Mar 7, 2020",0.316,316.000,131.656
United Kingdom,GBR,"Mar 8, 2020",0.346,346.000,114.141
United Kingdom,GBR,"Mar 9, 2020",0.368,368.000,91.429
United Kingdom,GBR,"Mar 10, 2020",0.387,387.000,81.81
United Kingdom,GBR,"Mar 11, 2020",0.405,405.000,73.662
United Kingdom,GBR,"Mar 12, 2020",0.438,438.000,65.272
United Kingdom,GBR,"Mar 13, 2020",0.483,483.000,55.544
United Kingdom,GBR,"Mar 14, 2020",0.556,556.000,53.389
United Kingdom,GBR,"Mar 15, 2020",0.593,593.000,35.332
United Kingdom,GBR,"Mar 16, 2020",0.65,650.00,31.707
United Kingdom,GBR,"Mar 17, 2020",0.743,743.000,32.691
United Kingdom,GBR,"Mar 18, 2020",0.828,828.000,28.831
United Kingdom,GBR,"Mar 19, 2020",0.952,952.000,24.571
United Kingdom,GBR,"Mar 20, 2020",0.987,987.000,20.438
United Kingdom,GBR,"Mar 21, 2020",1.073,1073.000,18.282
United Kingdom,GBR,"Mar 22, 2020",1.154,1154.000,15.612
United Kingdom,GBR,"Mar 23, 2020",1.237,1237.000,14.771
United Kingdom,GBR,"Mar 24, 2020",1.332,1332.000,13.599
United Kingdom,GBR,"Mar 25, 2020",1.429,1429.000,12.012
United Kingdom,GBR,"Mar 26, 2020",1.545,1545.000,11.005
United Kingdom,GBR,"Mar 27, 2020",1.676,1676.000,9.76
United Kingdom,GBR,"Mar 28, 2020",1.779,1779.000,8.305
United Kingdom,GBR,"Mar 29, 2020",1.882,1882.000,7.475
United Kingdom,GBR,"Mar 30, 2020",1.988,1988.000,6.913
United Kingdom,GBR,"Mar 31, 2020",2.109,2109.000,6.467
United Kingdom,GBR,"Apr 1, 2020",2.253,2253.000,6.083
United Kingdom,GBR,"Apr 2, 2020",2.404,2404.000,5.537
United Kingdom,GBR,"Apr 3, 2020",2.56,2560.00,5.154
United Kingdom,GBR,"Apr 4, 2020",2.698,2698.000,4.8
United Kingdom,GBR,"Apr 5, 2020",2.88,2880.00,4.666
United Kingdom,GBR,"Apr 6, 2020",3.076,3076.000,4.368
United Kingdom,GBR,"Apr 7, 2020",3.14,3140.00,4.131
United Kingdom,GBR,"Apr 8, 2020",3.428,3428.000,4.213
United Kingdom,GBR,"Apr 9, 2020",3.586,3586.000,4.008
United Kingdom,GBR,"Apr 10, 2020",3.78,3780.00,3.943
United Kingdom,GBR,"Apr 11, 2020",3.971,3971.000,3.836
United Kingdom,GBR,"Apr 12, 2020",4.16,4160.00,3.575
United Kingdom,GBR,"Apr 13, 2020",4.282,4282.000,3.449
United Kingdom,GBR,"Apr 14, 2020",4.457,4457.000,3.415
United Kingdom,GBR,"Apr 15, 2020",4.622,4622.000,3.342
United Kingdom,GBR,"Apr 16, 2020",4.826,4826.000,3.327
United Kingdom,GBR,"Apr 17, 2020",5.031,5031.000,3.313
United Kingdom,GBR,"Apr 18, 2020",5.259,5259.000,3.285
United Kingdom,GBR,"Apr 19, 2020",5.494,5494.000,3.265
United Kingdom,GBR,"Apr 20, 2020",5.687,5687.000,3.215
United Kingdom,GBR,"Apr 21, 2020",5.858,5858.000,3.188
United Kingdom,GBR,"Apr 22, 2020",6.057,6057.000,3.186
United Kingdom,GBR,"Apr 23, 2020",6.273,6273.000,3.19
United Kingdom,GBR,"Apr 24, 2020",6.544,6544.000,3.217
United Kingdom,GBR,"Apr 25, 2020",7.628,7628.000,3.61
United Kingdom,GBR,"Apr 26, 2020",8.005,8005.000,3.662
United Kingdom,GBR,"Apr 27, 2020",8.393,8393.000,3.728
United Kingdom,GBR,"Apr 28, 2020",8.829,8829.000,3.814
United Kingdom,GBR,"Apr 29, 2020",9.321,9321.000,3.927
United Kingdom,GBR,"Apr 30, 2020",10.125,10125.000,4.16
United Kingdom,GBR,"May 1, 2020",11.229,11229.000,4.451
United Kingdom,GBR,"May 2, 2020",12.167,12167.000,4.654
United Kingdom,GBR,"May 3, 2020",12.997,12997.000,4.841
United Kingdom,GBR,"May 4, 2020",13.925,13925.000,5.066
United Kingdom,GBR,"May 5, 2020",14.954,14954.000,5.326
United Kingdom,GBR,"May 6, 2020",15.793,15793.000,5.498
United Kingdom,GBR,"May 7, 2020",16.787,16787.000,5.664
United Kingdom,GBR,"May 8, 2020",17.781,17781.000,5.839
United Kingdom,GBR,"May 9, 2020",18.714,18714.000,6.011
United Kingdom,GBR,"May 10, 2020",19.662,19662.000,6.201
United Kingdom,GBR,"May 11, 2020",20.624,20624.000,6.388
United Kingdom,GBR,"May 12, 2020",21.514,21514.000,6.548
United States,USA,"Jan 21, 2020",0,0,14
United States,USA,"Jan 22, 2020",0,0,24
United States,USA,"Jan 23, 2020",0,0,60
United States,USA,"Jan 24, 2020",0,0,113
United States,USA,"Jan 25, 2020",0.001,1.000,107
United States,USA,"Jan 26, 2020",0.001,1.000,146.5
United States,USA,"Jan 27, 2020",0.001,1.000,74
United States,USA,"Jan 28, 2020",0.001,1.000,87
United States,USA,"Jan 29, 2020",0.002,2.000,107.4
United States,USA,"Jan 30, 2020",0.002,2.000,158.6
United States,USA,"Jan 31, 2020",0.003,3.000,142.667
United States,USA,"Feb 1, 2020",0.004,4.000,167
United States,USA,"Feb 2, 2020",0.004,4.000,150.375
United States,USA,"Feb 3, 2020",0.004,4.000,121.364
United States,USA,"Feb 4, 2020",0.004,4.000,130
United States,USA,"Feb 5, 2020",0.005,5.000,139.818
United States,USA,"Feb 6, 2020",0.005,5.000,134.667
United States,USA,"Feb 7, 2020",0.005,5.000,142.417
United States,USA,"Feb 8, 2020",0.005,5.000,149
United States,USA,"Feb 9, 2020",0.006,6.000,152.583
United States,USA,"Feb 10, 2020",0.006,6.000,156
United States,USA,"Feb 11, 2020",0.006,6.000,151.846
United States,USA,"Feb 12, 2020",0.006,6.000,156.308
United States,USA,"Feb 13, 2020",0.006,6.000,148.929
United States,USA,"Feb 14, 2020",0.006,6.000,141.933
United States,USA,"Feb 15, 2020",0.007,7.000,145.733
United States,USA,"Feb 16, 2020",0.007,7.000,147.4
United States,USA,"Feb 17, 2020",0.007,7.000,149.8
United States,USA,"Feb 18, 2020",0.007,7.000,152.8
United States,USA,"Feb 19, 2020",0.007,7.000,157.6
United States,USA,"Feb 20, 2020",0.007,7.000,161.8
United States,USA,"Feb 21, 2020",0.008,8.000,167.688
United States,USA,"Feb 22, 2020",0.009,9.000,84.057
United States,USA,"Feb 23, 2020",0.009,9.000,86.086
United States,USA,"Feb 24, 2020",0.009,9.000,88.343
United States,USA,"Feb 25, 2020",0.01,10.00,59.66
United States,USA,"Feb 26, 2020",0.01,10.00,61.792
United States,USA,"Feb 27, 2020",0.011,11.000,59.085
United States,USA,"Feb 28, 2020",0.011,11.000,62.767
United States,USA,"Feb 29, 2020",0.013,13.000,62.742
United States,USA,"Mar 1, 2020",0.013,13.000,64.42
United States,USA,"Mar 2, 2020",0.015,15.000,57.573
United States,USA,"Mar 3, 2020",0.018,18.000,58.65
United States,USA,"Mar 4, 2020",0.022,22.000,59.032
United States,USA,"Mar 5, 2020",0.028,28.000,58.201
United States,USA,"Mar 6, 2020",0.034,34.000,48.528
United States,USA,"Mar 7, 2020",0.04,40.00,38.822
United States,USA,"Mar 8, 2020",0.045,45.000,34.721
United States,USA,"Mar 9, 2020",0.057,57.000,34.148
United States,USA,"Mar 10, 2020",0.07,70.00,30.716
United States,USA,"Mar 11, 2020",0.086,86.000,27.635
United States,USA,"Mar 12, 2020",0.108,108.000,27.228
United States,USA,"Mar 13, 2020",0.131,131.000,26.152
United States,USA,"Mar 14, 2020",0.152,152.000,23.121
United States,USA,"Mar 15, 2020",0.172,172.000,19.26
United States,USA,"Mar 16, 2020",0.209,209.000,18.371
United States,USA,"Mar 17, 2020",0.246,246.000,17.491
United States,USA,"Mar 18, 2020",0.28,280.00,14.427
United States,USA,"Mar 19, 2020",0.314,314.000,11.023
United States,USA,"Mar 20, 2020",0.346,346.000,8.039
United States,USA,"Mar 21, 2020",0.365,365.000,6.158
United States,USA,"Mar 22, 2020",0.382,382.000,4.724
United States,USA,"Mar 23, 2020",0.413,413.000,3.882
United States,USA,"Mar 24, 2020",0.444,444.000,3.164
United States,USA,"Mar 25, 2020",0.477,477.000,2.857
United States,USA,"Mar 26, 2020",0.512,512.000,2.45
United States,USA,"Mar 27, 2020",0.546,546.000,2.103
United States,USA,"Mar 28, 2020",0.57,570.00,1.802
United States,USA,"Mar 29, 2020",0.589,589.000,1.565
United States,USA,"Mar 30, 2020",0.627,627.000,1.451
United States,USA,"Mar 31, 2020",0.666,666.000,1.34
United States,USA,"Apr 1, 2020",0.705,705.000,1.23
United States,USA,"Apr 2, 2020",0.746,746.000,1.14
United States,USA,"Apr 3, 2020",0.789,789.000,1.063
United States,USA,"Apr 4, 2020",0.815,815.000,0.97
United States,USA,"Apr 5, 2020",0.838,838.000,0.888
United States,USA,"Apr 6, 2020",0.881,881.000,0.864
United States,USA,"Apr 7, 2020",0.923,923.000,0.83
United States,USA,"Apr 8, 2020",0.966,966.000,0.802
United States,USA,"Apr 9, 2020",1.005,1005.000,0.77
United States,USA,"Apr 10, 2020",1.047,1047.000,0.743
United States,USA,"Apr 11, 2020",1.069,1069.000,0.705
United States,USA,"Apr 12, 2020",1.081,1081.000,0.675
United States,USA,"Apr 13, 2020",1.12,1120.00,0.665
United States,USA,"Apr 14, 2020",1.159,1159.000,0.658
United States,USA,"Apr 15, 2020",1.2,1200.0,0.652
United States,USA,"Apr 16, 2020",1.242,1242.000,0.643
United States,USA,"Apr 17, 2020",1.291,1291.000,0.636
United States,USA,"Apr 18, 2020",1.318,1318.000,0.621
United States,USA,"Apr 19, 2020",1.34,1340.00,0.603
United States,USA,"Apr 20, 2020",1.391,1391.000,0.606
United States,USA,"Apr 21, 2020",1.446,1446.000,0.608
United States,USA,"Apr 22, 2020",1.51,1510.00,0.606
United States,USA,"Apr 23, 2020",1.58,1580.00,0.621
United States,USA,"Apr 24, 2020",1.657,1657.000,0.631
United States,USA,"Apr 25, 2020",1.706,1706.000,0.634
United States,USA,"Apr 26, 2020",1.733,1733.000,0.611
United States,USA,"Apr 27, 2020",1.806,1806.000,0.619
United States,USA,"Apr 28, 2020",1.882,1882.000,0.63
United States,USA,"Apr 29, 2020",1.958,1958.000,0.64
